ensembl_gene_id_base	hgnc_symbol	hgnc_name	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence	target_categories	therapeutic_target_score
ENSG00000104435	STMN2	stathmin 2	0.0867442185899712	europepmc:0.6994605575048602;expression_atlas:0.055910826439072754	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000107959	PITRM1	pitrilysin metallopeptidase 1	0.0867437273227734	europepmc:0.6970878745960469;expression_atlas:0.0653853961295859	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000160917	CPSF4	cleavage and polyadenylation specific factor 4	0.0867031869172032	europepmc:0.713100794184422	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000136014	USP44	ubiquitin specific peptidase 44	0.0866775915493919	gwas_credible_sets:0.14257805640037047	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000242252	BGLAP	bone gamma-carboxyglutamate protein	0.0866681993472024	europepmc:0.6034934210150287;gwas_credible_sets:0.08745569095176821	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000149554	CHEK1	checkpoint kinase 1	0.0866113053046916	europepmc:0.7123451028057937	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000111676	ATN1	atrophin 1	0.0866014746901985	europepmc:0.7122642497339329	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000244731	C4A	complement C4A (Chido/Rodgers blood group)	0.086520247655955	europepmc:0.711596188216383	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000138172	CALHM2	calcium homeostasis modulator family member 2	0.0864456638254187	europepmc:0.6579239043184477;gwas_credible_sets:0.04244708816694609	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000084733	RAB10	RAB10, member RAS oncogene family	0.0864277329819391	europepmc:0.7108352901472337	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000059804	SLC2A3	solute carrier family 2 member 3	0.0864255088380716	europepmc:0.710816997408354	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000205726	ITSN1	intersectin 1	0.0863652935733942	europepmc:0.6999721778179904;expression_atlas:0.04139828760020289	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000144285	SCN1A	sodium voltage-gated channel alpha subunit 1	0.0863548740508236	clinical_precedence:0.12158615952232422;impc:0.31819097946992253;europepmc:0.19821501472491335;expression_atlas:0.011737921547836644	False	False	True	False	False	False	False	False	True	True	ion_channel;known_drug_target;Alzheimer_evidence	3
ENSG00000185507	IRF7	interferon regulatory factor 7	0.0862604526441356	europepmc:0.7094594728793738	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000053524	MCF2L2	MCF.2 cell line derived transforming sequence-like 2	0.0861906052401851	gwas_credible_sets:0.14086510470368882;europepmc:0.01823792392834863	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000155313	USP25	ubiquitin specific peptidase 25	0.0859884638833957	europepmc:0.6982122818547236;expression_atlas:0.03604074692926518	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000173801	JUP	junction plakoglobin	0.0859741329952061	europepmc:0.7071046024726242	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000067798	NAV3	neuron navigator 3	0.0859722065427135	europepmc:0.694182444255888;expression_atlas:0.051625255505568436	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000118523	CCN2	cellular communication network factor 2	0.0858539777073271	europepmc:0.7061163708486379	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000117713	ARID1A	AT-rich interaction domain 1A	0.0858285721579998	gwas_credible_sets:0.13812679708502248;expression_atlas:0.042583370714175846;europepmc:0.04164832572637613	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000151623	NR3C2	nuclear receptor subfamily 3 group C member 2	0.0858136145086096	europepmc:0.7057843988637013	False	False	False	True	False	False	True	False	True	True	nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000161217	PCYT1A	phosphate cytidylyltransferase 1A, choline	0.0857713662535523	europepmc:0.70543692300606	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000136997	MYC	MYC proto-oncogene, bHLH transcription factor	0.0857462396459034	europepmc:0.6622625565690665;gwas_credible_sets:0.034374167703029895	False	False	False	False	False	False	False	True	True	True	transcription_factor;known_drug_target;Alzheimer_evidence	3
ENSG00000080819	CPOX	coproporphyrinogen oxidase	0.0857392336548674	europepmc:0.7051726445815157	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000176340	COX8A	cytochrome c oxidase subunit 8A	0.0857312521437189	europepmc:0.7051069996826244	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000089060	SLC8B1	solute carrier family 8 member B1	0.085640554192216	europepmc:0.7043610434663967	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000177272	KCNA3	potassium voltage-gated channel subfamily A member 3	0.0856096759690759	europepmc:0.7041070818044654	False	False	True	False	False	False	False	False	True	True	ion_channel;known_drug_target;Alzheimer_evidence	3
ENSG00000150768	DLAT	dihydrolipoamide S-acetyltransferase	0.0855715413166761	europepmc:0.7037934387668893	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000158828	PINK1	PTEN induced kinase 1	0.0855148134787237	europepmc:0.6975814930466682;expression_atlas:0.022981523162666176	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000213672	NCKIPSD	NCK interacting protein with SH3 domain	0.085499272815868	gwas_credible_sets:0.12867328484996624;europepmc:0.23933053414307498	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000175567	UCP2	uncoupling protein 2	0.0853595377374132	europepmc:0.7020497898178989	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000110651	CD81	CD81 molecule	0.0853167368276901	europepmc:0.7016977685854557	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000146469	VIP	vasoactive intestinal peptide	0.0852519946574114	europepmc:0.7011652888152823	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000169271	HSPB3	heat shock protein family B (small) member 3	0.0852190318802039	europepmc:0.6959141856133332;expression_atlas:0.01991998749698854	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000189058	APOD	apolipoprotein D	0.085197106790898	europepmc:0.7007138569522395	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000152413	HOMER1	homer scaffold protein 1	0.0850990913418634	europepmc:0.699907717097015	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000169860	P2RY1	purinergic receptor P2Y1	0.0850807415022244	europepmc:0.6852345482514702;expression_atlas:0.058088993525259786	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000120889	TNFRSF10B	TNF receptor superfamily member 10b	0.0849541889943473	europepmc:0.6807446851438866;expression_atlas:0.07188506063692883	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000161921	CXCL16	C-X-C motif chemokine ligand 16	0.0849097136638803	europepmc:0.6983501575957763	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000121022	COPS5	COP9 signalosome subunit 5	0.084870616008874	europepmc:0.6789126187118042;expression_atlas:0.07646390206230692	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000134107	BHLHE40	basic helix-loop-helix family member e40	0.0848628647875522	europepmc:0.6865629261720149;expression_atlas:0.04560766881146323	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000163382	NAXE	NAD(P)HX epimerase	0.0848179606837146	europepmc:0.6975955241693552	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000167699	GLOD4	glyoxalase domain containing 4	0.0847894117899848	europepmc:0.6810513629910189;expression_atlas:0.0652374294657564	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000085063	CD59	CD59 molecule (CD59 blood group)	0.0846537199965037	europepmc:0.6889314250172698;expression_atlas:0.029253127425201062	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000165410	CFL2	cofilin 2	0.0846404386292785	europepmc:0.6846321334874457;expression_atlas:0.04601335673269626	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000126767	ELK1	ETS transcription factor ELK1	0.0846308884766168	europepmc:0.6960569262908406	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000115457	IGFBP2	insulin like growth factor binding protein 2	0.0846008683614146	europepmc:0.6958100222409047	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000172175	MALT1	MALT1 paracaspase	0.0845152127149127	europepmc:0.6951055370689214	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000160213	CSTB	cystatin B	0.0844529957269441	europepmc:0.6945938259645243	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000170276	HSPB2	heat shock protein family B (small) member 2	0.0843927160803942	europepmc:0.6940980487577539	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000144724	PTPRG	protein tyrosine phosphatase receptor type G	0.0843346005876081	europepmc:0.6936200708940368	False	False	False	False	False	True	True	False	True	True	enzyme;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000004139	SARM1	sterile alpha and TIR motif containing 1	0.0843301107510281	europepmc:0.6935831436928018	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000164430	CGAS	cyclic GMP-AMP synthase	0.0843167607261408	europepmc:0.6934733448066479	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000181773	GPR3	G protein-coupled receptor 3	0.0842855811191285	europepmc:0.693216904376793	False	True	False	False	False	False	True	False	True	True	GPCR;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000184144	CNTN2	contactin 2	0.0842633005384904	europepmc:0.6930336550602124	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000239697	TNFSF12	TNF superfamily member 12	0.0842561428553448	europepmc:0.6929747858338657	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000083457	ITGAE	integrin subunit alpha E	0.0842494925858376	europepmc:0.6862176920059689;expression_atlas:0.026809591544311867	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000100234	TIMP3	TIMP metallopeptidase inhibitor 3	0.0841810834807459	europepmc:0.6923574509752456	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000198053	SIRPA	signal regulatory protein alpha	0.084163624491988	europepmc:0.683587579638601;expression_atlas:0.0345051111307457	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000172009	THOP1	thimet oligopeptidase 1	0.0841385277511245	europepmc:0.692007446256052	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000170085	SIMC1	SUMO interacting motifs containing 1	0.0841170828926374	gwas_credible_sets:0.1383662140873737	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000116741	RGS2	regulator of G protein signaling 2	0.0839915850041736	europepmc:0.6847705623003527;expression_atlas:0.024113342604482637	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000136193	SCRN1	secernin 1	0.0839688556508373	europepmc:0.6462554360781536;gwas_credible_sets:0.03231689270426076;expression_atlas:0.035643651222187586	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000068024	HDAC4	histone deacetylase 4	0.0839563309430766	europepmc:0.6905089466837018	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000186567	CEACAM19	CEA cell adhesion molecule 19	0.0839424068119688	gwas_credible_sets:0.1328687250296072;europepmc:0.10420320337526706	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000164379	FOXQ1	forkhead box Q1	0.0838916352698833	europepmc:0.6853284372187355;expression_atlas:0.018593648462669025	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000186088	GSAP	gamma-secretase activating protein	0.0838646935072785	europepmc:0.6865884857601146;expression_atlas:0.012667111222886057	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000157110	RBPMS	RNA binding protein, mRNA processing factor	0.0838627645407741	europepmc:0.6814853580326472;expression_atlas:0.03301616206421038	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000177885	GRB2	growth factor receptor bound protein 2	0.0836701605442843	europepmc:0.6881553038026654	False	False	False	False	False	False	True	False	False	True	receptor;Alzheimer_evidence	2
ENSG00000100325	ASCC2	activating signal cointegrator 1 complex subunit 2	0.0836329808420307	gwas_credible_sets:0.13544214518185527;europepmc:0.04255515583281348	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000169398	PTK2	protein tyrosine kinase 2	0.0835818409945738	europepmc:0.6874289090381831	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000163453	IGFBP7	insulin like growth factor binding protein 7	0.0835804870852135	europepmc:0.646627072490558;expression_atlas:0.16316280462867866	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000138741	TRPC3	transient receptor potential cation channel subfamily C member 3	0.0835223123236879	europepmc:0.6869393083211295	False	False	True	False	False	False	True	False	True	True	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4
