gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
IDH2	ENSG00000182054.9	ENSG00000182054	PCGBA23	M935	sqrt_parksc_demog_slope	0.07	per_module	IDH2	isocitrate dehydrogenase (NADP(+)) 2		enzyme;known_drug_target;Alzheimer_evidence	3	0.0282282013836058	europepmc:0.23216623910571763	False	False	False	False	False	True	False	False	True	True
MIR9-1HG	ENSG00000125462.16	ENSG00000125462	MFBA9BA46	M935	sqrt_parksc_demog_slope	0.07	per_module	MIR9-1HG	MIR9-1 host gene			0	0.0		False	False	False	False	False	False	False	False	False	False
ALDH1L1-AS2	ENSG00000246022.2	ENSG00000246022	MFBA9BA46	M937	sqrt_parksc_demog_slope	0.07	per_module	ALDH1L1-AS2	ALDH1L1 antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
MSI2	ENSG00000153944.10	ENSG00000153944	AC	M119	sqrt_parksc_demog_slope	0.069	per_module	MSI2	musashi RNA binding protein 2		Alzheimer_evidence	1	0.0445684558027206	europepmc:0.3299932804268881;expression_atlas:0.14626138978016331	False	False	False	False	False	False	False	False	False	True
ZHX3	ENSG00000174306.21	ENSG00000174306	PCGBA23	M121	sqrt_parksc_demog_slope	0.069	per_module	ZHX3	zinc fingers and homeoboxes 3		transcription_factor;Alzheimer_evidence	2	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	True	False	True
POU3F3	ENSG00000198914.3	ENSG00000198914	AC	M745	sqrt_parksc_demog_slope	0.069	per_module	POU3F3	POU class 3 homeobox 3		transcription_factor;Alzheimer_evidence	2	0.0093368323485807	expression_atlas:0.061593631253581804;europepmc:0.06079307976116211	False	False	False	False	False	False	False	True	False	True
SLC6A1	ENSG00000157103.10	ENSG00000157103	MFBA9BA46	M937	sqrt_parksc_demog_slope	0.069	per_module	SLC6A1	solute carrier family 6 member 1		transporter;known_drug_target;Alzheimer_evidence	3	0.3114307182660029	gwas_credible_sets:0.4908764018133056;impc:0.34480315013537116;europepmc:0.18734959471860346	False	False	False	False	True	False	False	False	True	True
MIR1915HG	ENSG00000204682.5	ENSG00000204682	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.068	per_module	MIR1915HG	MIR1915 host gene			0	0.0		False	False	False	False	False	False	False	False	False	False
NEBL	ENSG00000078114.18	ENSG00000078114	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.068	cross_module	NEBL	nebulette		Alzheimer_evidence	1	0.0240226905545056	europepmc:0.19757750922377684	False	False	False	False	False	False	False	False	False	True
KIAA1958	ENSG00000165185.14	ENSG00000165185	PCGBA23	M121	sqrt_parksc_demog_slope	0.067	per_module	KIAA1958	KIAA1958			0	0.0		False	False	False	False	False	False	False	False	False	False
CREBL2	ENSG00000111269.2	ENSG00000111269	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.067	per_module	CREBL2	cAMP responsive element binding protein like 2			0	0.0		False	False	False	False	False	False	False	False	False	False
BCKDHB	ENSG00000083123.14	ENSG00000083123	PCGBA23	M935	sqrt_parksc_demog_slope	0.067	per_module	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta		enzyme;Alzheimer_evidence	2	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	True	False	False	False	True
ETNPPL	ENSG00000164089.8	ENSG00000164089	AC	M937	sqrt_parksc_demog_slope	0.067	per_module	ETNPPL	ethanolamine-phosphate phospho-lyase		enzyme;Alzheimer_evidence	2	0.0053659298009493	expression_atlas:0.036955774549203346;europepmc:0.02870784322054877	False	False	False	False	False	True	False	False	False	True
TTYH1	ENSG00000167614.13	ENSG00000167614	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.067	cross_module	TTYH1	tweety family member 1			0	0.0		False	False	False	False	False	False	False	False	False	False
SNX22	ENSG00000157734.13	ENSG00000157734	PCGBA23	M937	sqrt_parksc_demog_slope	0.066	per_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
SSPN	ENSG00000123096.11	ENSG00000123096	AC	M937	sqrt_parksc_demog_slope	0.066	per_module	SSPN	sarcospan		Alzheimer_evidence	1	0.0103161749750871	expression_atlas:0.07724748750412597;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
NEBL	ENSG00000078114.18	ENSG00000078114	AC	M119	sqrt_parksc_demog_slope	0.064	per_module	NEBL	nebulette		Alzheimer_evidence	1	0.0240226905545056	europepmc:0.19757750922377684	False	False	False	False	False	False	False	False	False	True
TTYH1	ENSG00000167614.13	ENSG00000167614	PCGBA23	M935	sqrt_parksc_demog_slope	0.064	per_module	TTYH1	tweety family member 1			0	0.0		False	False	False	False	False	False	False	False	False	False
ALDH1L1-AS2	ENSG00000246022.2	ENSG00000246022	AC	M937	sqrt_parksc_demog_slope	0.064	per_module	ALDH1L1-AS2	ALDH1L1 antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
RFTN2	ENSG00000162944.10	ENSG00000162944	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.064	cross_module	RFTN2	raftlin family member 2			0	0.0		False	False	False	False	False	False	False	False	False	False
TOB2	ENSG00000183864.4	ENSG00000183864	PCGBA23	M121	sqrt_parksc_demog_slope	0.063	per_module	TOB2	transducer of ERBB2, 2		Alzheimer_evidence	1	0.0108247004573568	expression_atlas:0.08902905149635346	False	False	False	False	False	False	False	False	False	True
PPARA	ENSG00000186951.16	ENSG00000186951	AC	M119	sqrt_parksc_demog_slope	0.062	per_module	PPARA	peroxisome proliferator activated receptor alpha		receptor;known_drug_target;Alzheimer_evidence	3	0.0922414507549927	europepmc:0.7187383997474175;clinical_precedence:0.030396539880581056;expression_atlas:0.017251532679053088	False	False	False	False	False	False	True	False	True	True
CDKN2C	ENSG00000123080.10	ENSG00000123080	MFBA9BA46	M121	sqrt_parksc_demog_slope	0.062	per_module	CDKN2C	cyclin dependent kinase inhibitor 2C		kinase;enzyme;Alzheimer_evidence	3	0.0055231656061213	europepmc:0.04542594015486835	True	False	False	False	False	True	False	False	False	True
AMT	ENSG00000145020.15	ENSG00000145020	MFBA9BA46	M937	sqrt_parksc_demog_slope	0.062	per_module	AMT	aminomethyltransferase		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
USP46	ENSG00000109189.12	ENSG00000109189	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.06	per_module	USP46	ubiquitin specific peptidase 46		enzyme;Alzheimer_evidence	2	0.0014783194187388	europepmc:0.012158615952232422	False	False	False	False	False	True	False	False	False	True
BMPR1B	ENSG00000138696.10	ENSG00000138696	AC	M119	sqrt_parksc_demog_slope	0.059	per_module	BMPR1B	bone morphogenetic protein receptor type 1B		receptor;known_drug_target;Alzheimer_evidence	3	0.2706632268246642	crispr_screen:0.4400841063415635;expression_atlas:0.10272698973329344	False	False	False	False	False	False	True	False	True	True
CSRP1	ENSG00000159176.13	ENSG00000159176	PCGBA23	M121	sqrt_parksc_demog_slope	0.059	per_module	CSRP1	cysteine and glycine rich protein 1		Alzheimer_evidence	1	0.0124874770960911	europepmc:0.09342714271628592;expression_atlas:0.03711046133887551	False	False	False	False	False	False	False	False	False	True
CREBL2	ENSG00000111269.2	ENSG00000111269	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.059	cross_module	CREBL2	cAMP responsive element binding protein like 2			0	0.0		False	False	False	False	False	False	False	False	False	False
KLF15	ENSG00000163884.3	ENSG00000163884	PCGBA23	M121	sqrt_parksc_demog_slope	0.058	per_module	KLF15	KLF transcription factor 15		transcription_factor;Alzheimer_evidence	2	0.0210667931675337	europepmc:0.1557822668879779;expression_atlas:0.06993643432096444	False	False	False	False	False	False	False	True	False	True
GDF11	ENSG00000135414.9	ENSG00000135414	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.058	per_module	GDF11	growth differentiation factor 11		known_drug_target;Alzheimer_evidence	2	0.0349244429815456	europepmc:0.28724028391679923	False	False	False	False	False	False	False	False	True	True
SNX22	ENSG00000157734.13	ENSG00000157734	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.057	cross_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
TEAD1	ENSG00000187079.16	ENSG00000187079	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.057	cross_module	TEAD1	TEA domain transcription factor 1		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3284513621452395	gwas_credible_sets:0.5299261311014144;europepmc:0.18889656296159238;expression_atlas:0.04079660169244076	False	False	False	False	False	False	False	True	True	True
GPSM3	ENSG00000213654.9	ENSG00000213654	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.057	cross_module	GPSM3	G protein signaling modulator 3		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
ADHFE1	ENSG00000147576.15	ENSG00000147576	MFBA9BA46	M935	sqrt_parksc_demog_slope	0.056	per_module	ADHFE1	alcohol dehydrogenase iron containing 1		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
SOX12	ENSG00000177732.8	ENSG00000177732	PCGBA23	M745	sqrt_parksc_demog_slope	0.055	per_module	SOX12	SRY-box transcription factor 12		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
ZNF768	ENSG00000169957.9	ENSG00000169957	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.055	per_module	ZNF768	zinc finger protein 768		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
LIFR	ENSG00000113594.9	ENSG00000113594	AC	M119	sqrt_parksc_demog_slope	0.054	per_module	LIFR	LIF receptor subunit alpha		receptor;known_drug_target;Alzheimer_evidence	3	0.0383264995941183	gwas_credible_sets:0.052647277025850224;europepmc:0.17652780196688306;expression_atlas:0.07067315061614575	False	False	False	False	False	False	True	False	True	True
RETSAT	ENSG00000042445.13	ENSG00000042445	MFBA9BA46	M937	sqrt_parksc_demog_slope	0.054	per_module	RETSAT	retinol saturase		kinase;enzyme	2	0.0		True	False	False	False	False	True	False	False	False	False
SERPINB6	ENSG00000124570.17	ENSG00000124570	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.054	cross_module	SERPINB6	serpin family B member 6		enzyme;Alzheimer_evidence	2	0.3061448311833569	crispr_screen:0.4863775194728878;europepmc:0.3441496259423078	False	False	False	False	False	True	False	False	False	True
TMBIM6	ENSG00000139644.12	ENSG00000139644	AC	M119	sqrt_parksc_demog_slope	0.052	per_module	TMBIM6	transmembrane BAX inhibitor motif containing 6		Alzheimer_evidence	1	0.0053457914151977	europepmc:0.04160610830987533;expression_atlas:0.00944398587003528	False	False	False	False	False	False	False	False	False	True
JADE2	ENSG00000043143.20	ENSG00000043143	AC	M745	sqrt_parksc_demog_slope	0.052	per_module	JADE2	jade family PHD finger 2		Alzheimer_evidence	1	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True
TSPAN17	ENSG00000048140.17	ENSG00000048140	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.052	cross_module	TSPAN17	tetraspanin 17			0	0.0		False	False	False	False	False	False	False	False	False	False
YAP1	ENSG00000137693.13	ENSG00000137693	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.052	cross_module	YAP1	Yes1 associated transcriptional regulator		Alzheimer_evidence	1	0.1165810893790205	europepmc:0.9338571324275391;expression_atlas:0.09991226358516204	False	False	False	False	False	False	False	False	False	True
MRAS	ENSG00000158186.12	ENSG00000158186	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.051	cross_module	MRAS	muscle RAS oncogene homolog		Alzheimer_evidence	1	0.0083155467304057	europepmc:0.06839221473130737	False	False	False	False	False	False	False	False	False	True
ALDH1L1-AS2	ENSG00000246022.2	ENSG00000246022	PCGBA23	M937	sqrt_parksc_demog_slope	0.049	per_module	ALDH1L1-AS2	ALDH1L1 antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
AMT	ENSG00000145020.15	ENSG00000145020	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.049	cross_module	AMT	aminomethyltransferase		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
LRRN1	ENSG00000175928.5	ENSG00000175928	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.049	cross_module	LRRN1	leucine rich repeat neuronal 1		Alzheimer_evidence	1	0.0273170843147367	europepmc:0.2246726471339948	False	False	False	False	False	False	False	False	False	True
ITGB2	ENSG00000160255.17	ENSG00000160255	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.049	cross_module	ITGB2	integrin subunit beta 2		known_drug_target;Alzheimer_evidence	2	0.0636401975284074	europepmc:0.5234164626831773	False	False	False	False	False	False	False	False	True	True
PYCR2	ENSG00000143811.18	ENSG00000143811	PCGBA23	M935	sqrt_parksc_demog_slope	0.048	per_module	PYCR2	pyrroline-5-carboxylate reductase 2		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
C18orf32	ENSG00000177576.11	ENSG00000177576	PCGBA23	M935	sqrt_parksc_demog_slope	0.048	per_module	C18orf32	chromosome 18 open reading frame 32		Alzheimer_evidence	1	0.0241213671272973	gwas_credible_sets:0.03967781731417946	False	False	False	False	False	False	False	False	False	True
LIFR	ENSG00000113594.9	ENSG00000113594	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.045	cross_module	LIFR	LIF receptor subunit alpha		receptor;known_drug_target;Alzheimer_evidence	3	0.0383264995941183	gwas_credible_sets:0.052647277025850224;europepmc:0.17652780196688306;expression_atlas:0.07067315061614575	False	False	False	False	False	False	True	False	True	True
SASH1	ENSG00000111961.17	ENSG00000111961	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.045	cross_module	SASH1	SAM and SH3 domain containing 1		Alzheimer_evidence	1	0.0265447715887985	europepmc:0.19493976504080643;expression_atlas:0.09352361257140164	False	False	False	False	False	False	False	False	False	True
LAPTM5	ENSG00000162511.7	ENSG00000162511	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.042	cross_module	LAPTM5	lysosomal protein transmembrane 5		Alzheimer_evidence	1	0.0363176239956715	europepmc:0.298698668815206	False	False	False	False	False	False	False	False	False	True
RXRA	ENSG00000186350.9	ENSG00000186350	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.039	cross_module	RXRA	retinoid X receptor alpha		receptor;known_drug_target;Alzheimer_evidence	3	0.1144649104528843	clinical_precedence:0.1587374860430344;europepmc:0.5909719995253455	False	False	False	False	False	False	True	False	True	True
SSH1	ENSG00000084112.14	ENSG00000084112	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.038	cross_module	SSH1	slingshot protein phosphatase 1		enzyme;Alzheimer_evidence	2	0.0729706200377358	europepmc:0.5928236139013808;expression_atlas:0.0293281259256532	False	False	False	False	False	True	False	False	False	True
TLN1	ENSG00000137076.20	ENSG00000137076	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.038	cross_module	TLN1	talin 1		Alzheimer_evidence	1	0.0889783220783164	europepmc:0.7318129170942298	False	False	False	False	False	False	False	False	False	True
SNX22	ENSG00000157734.13	ENSG00000157734	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.037	cross_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
FGFR3	ENSG00000068078.17	ENSG00000068078	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.037	cross_module	FGFR3	fibroblast growth factor receptor 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.3587599808568034	clinical_precedence:0.5454490211904267;europepmc:0.8702077313159343;expression_atlas:0.05280835477883369	True	False	False	False	False	True	True	False	True	True
MAML2	ENSG00000184384.13	ENSG00000184384	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.035	cross_module	MAML2	mastermind like transcriptional coactivator 2		Alzheimer_evidence	1	0.011065826189784	europepmc:0.07295169571339452;expression_atlas:0.07224209354019374	False	False	False	False	False	False	False	False	False	True
TTYH1	ENSG00000167614.13	ENSG00000167614	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.034	cross_module	TTYH1	tweety family member 1			0	0.0		False	False	False	False	False	False	False	False	False	False
KLF15	ENSG00000163884.3	ENSG00000163884	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.032	cross_module	KLF15	KLF transcription factor 15		transcription_factor;Alzheimer_evidence	2	0.0210667931675337	europepmc:0.1557822668879779;expression_atlas:0.06993643432096444	False	False	False	False	False	False	False	True	False	True
IDH2	ENSG00000182054.9	ENSG00000182054	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.032	cross_module	IDH2	isocitrate dehydrogenase (NADP(+)) 2		enzyme;known_drug_target;Alzheimer_evidence	3	0.0282282013836058	europepmc:0.23216623910571763	False	False	False	False	False	True	False	False	True	True
DCAF1	ENSG00000145041.15	ENSG00000145041	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.032	cross_module	DCAF1	DDB1 and CUL4 associated factor 1		known_drug_target;Alzheimer_evidence	2	0.0031106304435962	europepmc:0.025583754399489053	False	False	False	False	False	False	False	False	True	True
PTTG1IP	ENSG00000183255.11	ENSG00000183255	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.031	cross_module	PTTG1IP	PTTG1 interacting protein		Alzheimer_evidence	1	0.0033824770316834	expression_atlas:0.02781958937573305	False	False	False	False	False	False	False	False	False	True
APCDD1	ENSG00000154856.12	ENSG00000154856	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.029	cross_module	APCDD1	APC down-regulated 1		Alzheimer_evidence	1	0.0114569754952257	europepmc:0.09422927362980127	False	False	False	False	False	False	False	False	False	True
